JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22567559     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567558     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567557     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567556     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567555     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567554     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567553     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567552     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567551     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567550     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567549     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567548     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567547     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567546     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567545     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567544     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567543     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567542     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567541     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567540     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567539     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567538     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567537     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567536     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567535     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567534     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567533     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567532     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567531     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567530     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567529     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567528     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567527     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567526     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567525     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567524     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567523     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567522     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567521     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567520     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567519     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567518     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567517     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567516     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567515     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567514     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567513     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567512     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567511     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567510     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567509     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567508     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567507     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567506     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567505     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567504     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567503     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567502     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567501     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567500     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567499     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567498     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567497     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567496     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567495     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567494     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567493     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567492     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567491     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567490     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567489     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567488     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567487     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567486     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567485     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567484     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567483     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567482     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567481     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567480     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567479     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567478     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567477     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567476     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567475     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567474     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567473     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567472     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567471     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567470     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567469     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567468     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567467     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567466     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567465     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567464     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567463     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567462     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567461     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567460     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567459     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567458     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567457     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567456     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567455     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567454     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567453     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567452     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567451     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567450     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567449     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567448     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567447     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567446     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567445     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567444     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567443     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567442     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567441     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567440     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567439     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567438     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567437     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567436     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567435     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567434     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567433     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567432     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567431     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567430     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567429     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567428     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567427     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567426     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567425     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567424     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567423     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567422     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567421     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567420     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567419     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567418     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567417     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567416     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567415     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567414     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567413     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567412     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567411     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567410     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567409     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567408     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567407     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567406     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567405     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567404     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567403     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567402     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567401     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567400     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567399     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567398     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567397     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567396     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567395     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567394     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567393     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567392     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567391     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567390     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567389     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567388     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567387     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567386     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567385     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567384     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567383     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567382     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567381     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567380     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567379     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567378     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567377     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567376     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567375     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567374     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567373     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567372     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567371     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567370     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567369     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567368     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567367     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567366     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567365     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567364     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567363     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567362     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567361     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567360     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567359     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567358     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567357     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567356     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567355     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567354     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567353     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567352     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567351     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567350     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567349     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567348     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567347     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567346     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567345     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567344     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567343     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567342     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567341     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567340     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567339     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567338     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567337     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567336     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567335     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567334     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567333     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567332     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567331     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567330     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567329     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567328     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567327     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567326     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567325     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567324     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567323     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567322     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567321     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567320     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567319     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567318     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567317     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567316     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567315     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567314     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567313     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567312     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567311     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567310     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567309     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567308     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567307     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567306     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567305     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567304     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567303     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567302     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567301     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567300     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567299     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567298     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567297     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567296     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567295     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567294     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567293     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567292     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567291     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567290     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567289     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567288     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567287     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567286     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567285     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567284     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567283     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567282     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567281     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567280     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567279     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567278     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567277     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567276     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567275     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567274     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567273     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567272     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567271     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567270     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567269     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567268     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567267     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567266     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567265     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567264     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567263     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567262     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567261     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567260     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567259     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567258     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567257     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567256     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567255     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567254     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567253     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567252     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567251     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567250     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567249     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567248     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567247     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567246     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567245     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567244     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567243     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567242     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567241     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567240     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567239     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567238     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22567237     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
